CustomerID,CardNumber,Type,Limit
CID-714648,1803-4612-1094-2527,Travellers,1.00E+05
CID-525785,9412-1014-2924-9312,Travellers,1.00E+05
CID-661950,6773-9893-5865-1449,Shoppers,2.00E+05
CID-63233,3184-7146-2317-9331,Platinum,5.00E+05
CID-145144,5514-3311-1134-3106,Shoppers,1.00E+05
CID-49914,7047-7870-2077-2785,gold,5.00E+05
CID-379709,9025-1623-3385-7539,Travellers,5.00E+05
CID-229201,6440-3004-2565-9682,Shoppers,2.00E+05
CID-887615,4618-8285-9394-5807,gold,1.00E+05
CID-684448,7129-9212-4686-4011,Shoppers,2.00E+05
CID-467197,2798-3902-6505-8770,gold,1.00E+05
CID-565191,8363-4990-1987-3478,gold,50000
CID-128215,2541-7225-9177-6284,Travellers,1.00E+05
CID-867503,8919-3780-6023-3195,gold,1.00E+05
CID-218193,6115-6676-7145-4855,Shoppers,5.00E+05
CID-11434,2886-1376-6712-9736,Platinum,2.00E+05
CID-626467,1155-4635-2103-9869,Platinum,1.00E+05
CID-845913,1982-6942-3010-2920,Shoppers,5.00E+05
CID-309334,8267-6071-9538-3870,Travellers,5.00E+05
CID-110442,1327-1168-3761-6306,Platinum,50000
CID-774094,4200-8582-1021-3329,gold,1.00E+05
CID-716406,1925-7775-7221-3146,Platinum,5.00E+05
CID-248113,4364-9937-6148-1761,gold,1.00E+05
CID-384591,4734-9018-8494-1373,Shoppers,1.00E+05
CID-654930,5683-4311-1559-8701,Shoppers,5.00E+05
CID-147381,5620-2031-7048-6759,Travellers,1.00E+05
CID-473907,5691-3348-6643-5003,Platinum,2.00E+05
CID-498026,9262-7159-8966-8592,Platinum,1.00E+05
CID-631126,7147-7361-9317-3618,Travellers,50000
CID-573963,2460-1058-7275-1037,Shoppers,1.00E+05
CID-468455,5996-3240-7772-2204,Shoppers,5.00E+05
CID-680931,9568-9224-8698-2532,Shoppers,1.00E+05
CID-500034,2706-1279-9290-3490,Platinum,1.00E+05
CID-101087,7024-8396-5572-2443,Travellers,2.00E+05
CID-416596,4655-4821-5646-4979,gold,1.00E+05
CID-320764,5921-8882-2619-6779,Platinum,1.00E+05
CID-464917,7559-3082-2768-6417,gold,1.00E+05
CID-35141,5522-3586-5996-2221,gold,1.00E+05
CID-92908,8924-5027-2079-7668,gold,1.00E+05
CID-341078,7813-9954-5114-9996,Travellers,1.00E+05
CID-440192,1761-3837-9001-8740,gold,5.00E+05
CID-543573,1793-8627-8697-3861,Travellers,50000
CID-540052,5781-1001-1051-9850,Platinum,1.00E+05
CID-353516,9000-8082-6512-5104,Platinum,50000
CID-233784,1834-2348-1087-3557,Platinum,2.00E+05
CID-181143,8417-7012-8523-8691,Platinum,1.00E+05
CID-641917,2920-7037-8701-2262,gold,2.00E+05
CID-11925,8156-6679-8103-2620,Platinum,5.00E+05
CID-460770,1624-6740-2595-7080,Platinum,50000
CID-363265,2659-2369-9133-2056,Shoppers,2.00E+05
CID-110959,7635-8447-2608-6729,Shoppers,1.00E+05
CID-73265,9129-1579-5093-6223,Shoppers,2.00E+05
CID-857742,5326-3179-7509-4774,gold,2.00E+05
CID-264808,6502-2296-6413-3393,Platinum,1.00E+05
CID-196180,9404-8517-9490-4983,Shoppers,1.00E+05
CID-496484,5164-2003-7573-2839,Platinum,1.00E+05
CID-150352,7246-6405-5632-1852,Platinum,5.00E+05
CID-511170,9629-7900-3253-7221,gold,50000
CID-129361,8370-7890-5869-5127,gold,1.00E+05
CID-855198,6236-7829-6669-2012,Platinum,2.00E+05
CID-655191,9928-2520-5351-7398,Shoppers,1.00E+05
CID-147555,6740-6434-4654-7750,Shoppers,1.00E+05
CID-479237,4116-3438-8121-9586,gold,5.00E+05
CID-495205,2147-4985-8808-7885,gold,2.00E+05
CID-403854,3213-7411-6782-8110,Shoppers,50000
CID-334425,2397-8706-8541-8135,gold,2.00E+05
CID-8712,7714-6300-9623-8713,Travellers,5.00E+05
CID-277075,3303-8126-9245-7339,Shoppers,5.00E+05
CID-329531,8013-4050-7710-9843,Platinum,5.00E+05
CID-122596,8166-2324-3706-8082,Travellers,2.00E+05
CID-884845,7474-3881-8782-6466,Platinum,50000
CID-537919,4241-6469-4023-3026,Travellers,5.00E+05
CID-407259,7126-2018-5731-2578,Travellers,5.00E+05
CID-630346,3122-4490-1176-3261,Travellers,5.00E+05
CID-594759,9438-5358-7914-3732,Platinum,1.00E+05
CID-544378,8852-8824-4975-8068,gold,50000
CID-348755,4587-5101-5884-7957,Platinum,1.00E+05
CID-852746,1201-4460-7849-8838,Travellers,1.00E+05
CID-180849,9821-5404-4917-4294,Travellers,1.00E+05
CID-156487,5464-4211-2750-6344,Platinum,50000
CID-129974,6411-1512-2233-9154,Travellers,2.00E+05
CID-659800,1935-6237-3365-7950,gold,2.00E+05
CID-771100,6320-3427-2030-4724,Travellers,1.00E+05
CID-497215,6969-4575-4767-3845,Platinum,5.00E+05
CID-258730,2608-7791-3794-8017,Platinum,5.00E+05
CID-755432,7283-1130-3372-8096,Travellers,5.00E+05
CID-577900,8391-6220-3507-1246,Platinum,50000
CID-740676,1997-9519-4790-3237,Travellers,2.00E+05
CID-711813,1969-7465-1060-7683,gold,5.00E+05
CID-305359,2392-7199-9541-7979,Shoppers,2.00E+05
CID-859549,1244-9156-6573-7699,Shoppers,1.00E+05
CID-77545,6488-2120-6979-7127,gold,50000
CID-409358,7396-1929-2665-4391,Platinum,50000
CID-226012,1764-5863-6546-2855,Platinum,1.00E+05
CID-571245,7198-7801-6153-2577,gold,1.00E+05
CID-869519,6308-2508-4891-6206,Shoppers,50000
CID-133373,7407-8303-3488-1674,Shoppers,5.00E+05
CID-797819,9943-1253-5570-1233,Shoppers,5.00E+05
CID-161923,4294-6139-8307-6103,gold,2.00E+05
CID-10424,9505-1214-5245-3552,Travellers,5.00E+05
CID-854378,5476-7343-5603-6327,Platinum,50000
CID-488559,5177-6027-5997-7623,Shoppers,1.00E+05
CID-276774,6021-8052-8125-4392,Platinum,1.00E+05
CID-237979,5106-3640-9146-2605,Travellers,2.00E+05
CID-586638,5958-7399-2484-6889,Shoppers,2.00E+05
CID-247774,3732-9306-5691-5872,gold,5.00E+05
CID-37003,2471-6076-3914-5751,gold,2.00E+05
CID-891714,4496-5082-1986-6352,Shoppers,50000
CID-51261,4354-6850-4623-8361,Shoppers,50000
CID-799137,8962-4244-5663-5826,gold,2.00E+05
CID-441894,7639-4099-7117-2177,Platinum,2.00E+05
CID-23494,7563-5403-6151-7393,Shoppers,2.00E+05
CID-440939,5882-2224-7340-8460,Platinum,50000
CID-456428,8389-2254-3608-3405,Platinum,50000
CID-173210,1913-4697-6323-7796,Travellers,1.00E+05
CID-98838,9122-7477-2223-6387,gold,1.00E+05
CID-21418,4061-5928-7510-3446,Platinum,1.00E+05
CID-321368,5048-7257-7631-4946,gold,1.00E+05
CID-851031,2767-9554-9321-3577,Shoppers,50000
CID-890084,5315-7230-5424-8758,Shoppers,5.00E+05
CID-88040,6875-6183-8536-8401,Shoppers,1.00E+05
CID-861402,9985-9489-6935-5350,Travellers,5.00E+05
CID-400803,1833-1024-9322-2559,Travellers,50000
CID-469671,1687-9122-3360-5365,gold,1.00E+05
CID-795777,5229-4856-3889-8485,Shoppers,5.00E+05
CID-236620,5582-8224-5815-1871,Platinum,5.00E+05
CID-664067,9418-5414-7287-6871,gold,5.00E+05
CID-733968,2253-2615-9421-5652,Travellers,5.00E+05
CID-852073,3567-1511-7423-5598,Travellers,2.00E+05
CID-856253,2219-3844-9969-8531,Platinum,50000
CID-58156,9081-4932-6843-2781,Travellers,50000
CID-284225,5410-1717-6424-6632,gold,50000
CID-394511,3926-2566-5271-6551,gold,1.00E+05
CID-702332,9979-2211-5558-8804,Travellers,2.00E+05
CID-616188,3765-9637-1150-6054,gold,2.00E+05
CID-117141,4199-2247-8944-8625,Shoppers,1.00E+05
CID-583962,9692-8489-9043-4635,Platinum,5.00E+05
CID-658535,4158-4770-4881-5967,Shoppers,1.00E+05
CID-647338,3884-7128-3397-5770,Travellers,1.00E+05
CID-875985,3543-2122-6285-4429,Platinum,2.00E+05
CID-366664,4089-2897-3106-9101,Platinum,5.00E+05
CID-287936,7890-3147-1654-4872,Shoppers,1.00E+05
CID-447583,7080-6135-9089-4263,Travellers,50000
CID-162153,6872-9659-1796-8084,Travellers,5.00E+05
CID-420706,2134-2008-1613-8780,Shoppers,5.00E+05
CID-324297,8111-4883-6757-9946,Travellers,2.00E+05
CID-368987,1318-7927-2735-5576,gold,50000
CID-396570,1137-5206-2685-2823,Shoppers,50000
CID-863380,7624-4277-6350-7604,Travellers,5.00E+05
CID-344596,2118-1163-2383-7802,Platinum,2.00E+05
CID-472042,4371-7641-4390-3942,Shoppers,1.00E+05
CID-217961,2875-1290-7465-6462,Platinum,50000
CID-830205,3576-6580-5586-3119,Travellers,1.00E+05
CID-622818,7878-8455-5041-9287,Shoppers,1.00E+05
CID-541107,5174-8790-7795-3820,Shoppers,1.00E+05
CID-130939,2842-6901-8984-6875,Platinum,2.00E+05
CID-677333,1411-6287-4107-2859,gold,1.00E+05
CID-743964,1983-1492-3623-8055,Travellers,50000
CID-721970,5440-4503-4958-8999,gold,50000
CID-834862,8177-8643-5982-8659,Platinum,1.00E+05
CID-716084,4476-1382-2858-1692,Platinum,1.00E+05
CID-365158,4544-9791-9689-4931,Shoppers,5.00E+05
CID-557462,6990-4140-9774-3521,Platinum,1.00E+05
CID-449282,7039-1170-4972-8556,Travellers,2.00E+05
CID-532354,9277-4215-4288-7370,Platinum,5.00E+05
CID-828548,8763-8049-4335-1057,Platinum,1.00E+05
CID-627415,1637-1566-8900-5087,Travellers,5.00E+05
CID-303658,4898-1191-6761-5714,Platinum,1.00E+05
CID-175240,3891-5687-9901-9218,Travellers,1.00E+05
CID-689316,6042-6943-3467-8220,Platinum,2.00E+05
CID-313508,8841-2939-6134-8116,gold,50000
CID-45970,5705-4443-2843-5628,gold,1.00E+05
CID-536685,5153-8964-7228-8892,gold,2.00E+05
CID-552851,3917-8817-8441-9941,gold,1.00E+05
CID-280862,6471-3654-8546-1263,Shoppers,1.00E+05
CID-893092,3075-1406-1113-4173,Shoppers,1.00E+05
CID-308019,5037-3304-2949-9650,Shoppers,50000
CID-72876,8283-9797-5382-1934,Travellers,1.00E+05
CID-389741,9958-9820-9258-2756,Platinum,50000
CID-799723,2885-1497-4210-7573,Travellers,50000
CID-696050,7285-3282-9575-2589,gold,2.00E+05
CID-143904,1024-7658-8914-7222,Travellers,1.00E+05
CID-664413,3470-5473-8734-4469,Platinum,2.00E+05
CID-571616,9043-7325-9444-7961,gold,1.00E+05
CID-817157,1368-2857-1625-4390,gold,50000
CID-124718,1555-2859-3421-9264,Travellers,2.00E+05
CID-656097,1348-4145-8511-5689,gold,50000
CID-635011,9554-8937-5204-9900,Shoppers,2.00E+05
CID-635468,8996-8726-4614-3731,Travellers,2.00E+05
CID-561004,7395-6247-5672-6333,Platinum,1.00E+05
CID-260740,3787-1438-1969-6125,Shoppers,5.00E+05
CID-204839,7939-9399-4406-4655,Travellers,50000
CID-457345,4463-9115-3095-7990,Platinum,1.00E+05
CID-103961,3626-4761-8940-5364,Travellers,1.00E+05
CID-191570,2361-7539-6205-7137,Shoppers,1.00E+05
CID-593180,2020-4566-6138-8303,Travellers,1.00E+05
CID-89371,4331-7827-1561-7849,Shoppers,1.00E+05
CID-33376,2321-5958-7588-5385,Travellers,1.00E+05
CID-493858,2803-6515-4351-3179,gold,1.00E+05
CID-522555,7971-2710-9800-5450,gold,50000
CID-641951,1458-2038-7135-1295,Platinum,1.00E+05
CID-649748,1494-7973-7201-3015,Platinum,1.00E+05
CID-485600,5797-9910-4281-2192,Shoppers,50000
CID-842776,2140-1405-3656-4727,Shoppers,1.00E+05
CID-198837,7319-1722-4034-3071,Platinum,50000
CID-62395,1091-9033-1417-5472,Platinum,5.00E+05
CID-840468,3035-6473-4195-3116,Platinum,2.00E+05
CID-608523,2042-3503-9671-8254,gold,1.00E+05
CID-189785,3507-4090-3305-5325,Platinum,1.00E+05
CID-320023,6291-1548-6498-8476,Platinum,1.00E+05
CID-59543,3947-1819-5195-3715,Travellers,1.00E+05
CID-414427,7792-8829-9753-2918,Shoppers,1.00E+05
CID-658587,2490-6432-1376-3886,gold,1.00E+05
CID-713602,8255-6616-7961-5028,Shoppers,2.00E+05
CID-260581,4789-5865-7111-8323,gold,1.00E+05
CID-324539,4589-4185-3317-8139,gold,1.00E+05
CID-289957,8372-3577-9197-1792,Shoppers,50000
CID-151284,8187-5561-9382-4079,Travellers,1.00E+05
CID-658510,7781-5368-6476-4590,Shoppers,1.00E+05
CID-35408,1995-8845-1488-6653,gold,5.00E+05
CID-401604,3635-4518-1443-8535,Platinum,1.00E+05
CID-190202,3204-6735-8434-4445,Shoppers,50000
CID-210498,4747-5866-4968-5242,Platinum,1.00E+05
CID-864928,7741-1967-8809-4155,gold,50000
CID-476665,9398-6897-6202-1756,Shoppers,5.00E+05
CID-480951,1283-9276-7319-6467,Travellers,1.00E+05
CID-655556,2873-2427-6837-2674,gold,1.00E+05
CID-100448,2504-3265-5836-6427,Travellers,1.00E+05
CID-265335,7475-5732-6020-5606,Shoppers,1.00E+05
CID-349037,4528-8850-5102-4861,gold,50000
CID-191359,4905-3206-5269-4842,Travellers,5.00E+05
CID-482694,5312-3511-1627-3075,Platinum,1.00E+05
CID-507345,7426-5190-6052-2293,Platinum,5.00E+05
CID-49441,1720-4315-7286-2529,gold,1.00E+05
CID-97909,6229-9996-4203-3627,Travellers,50000
CID-819816,5182-5324-3491-6737,gold,2.00E+05
CID-565499,9704-2543-5839-1509,Travellers,2.00E+05
CID-888898,6244-7899-7402-4771,Platinum,2.00E+05
CID-584481,4800-5596-5127-4817,Platinum,1.00E+05
CID-848797,6147-8204-7711-9269,Travellers,1.00E+05
CID-239268,1037-6497-7444-8498,gold,1.00E+05
CID-751176,7931-3369-2601-1251,Shoppers,5.00E+05
CID-658004,8892-1760-4272-8942,Platinum,1.00E+05
CID-76625,4529-1712-9285-5783,Shoppers,1.00E+05
CID-141162,5478-2652-6054-3017,Travellers,5.00E+05
CID-853538,8426-6884-4588-9220,Shoppers,2.00E+05
CID-878789,2912-3991-2650-7680,Travellers,2.00E+05
CID-89080,9856-9681-8046-1879,gold,5.00E+05
CID-688917,7377-6703-8500-4159,gold,2.00E+05
CID-395309,2421-9605-6518-3447,Platinum,1.00E+05
CID-512049,4462-5272-5034-7022,Platinum,50000
CID-271098,2058-4708-9650-1611,Platinum,2.00E+05
CID-810544,9383-8996-6733-1559,Platinum,5.00E+05
CID-339775,9100-8421-7326-7567,gold,50000
CID-405231,2249-6745-8794-9010,Travellers,2.00E+05
CID-3200,5293-9345-2036-3677,Shoppers,50000
CID-174190,1058-9326-6136-1788,Travellers,2.00E+05
CID-181849,8418-9537-2105-9973,Shoppers,50000
CID-692607,4352-2274-5518-4524,gold,50000
CID-735550,9047-1761-8732-6126,gold,1.00E+05
CID-704056,1054-6487-7363-8633,gold,5.00E+05
CID-306798,6810-5556-2014-4398,Platinum,1.00E+05
CID-718348,4695-8567-5576-8396,Shoppers,1.00E+05
CID-884258,2057-7632-3640-4976,Platinum,1.00E+05
CID-70583,2603-5790-6598-4273,Travellers,1.00E+05
CID-564484,5480-8375-6845-6372,Shoppers,1.00E+05
CID-757911,7501-9872-6583-4804,Shoppers,5.00E+05
CID-635914,7028-9679-7786-6398,Platinum,2.00E+05
CID-305948,7512-3204-8814-6185,Shoppers,50000
CID-839416,5349-8473-6486-3896,Platinum,2.00E+05
CID-12359,9240-9270-6524-9611,Travellers,1.00E+05
CID-562376,4828-6120-9020-9732,gold,5.00E+05
CID-866622,3875-7491-7328-9737,Platinum,50000
CID-107297,2909-5155-2556-4108,gold,1.00E+05
CID-144919,1609-6671-4580-4612,gold,2.00E+05
CID-741984,6845-5493-4257-7648,Travellers,2.00E+05
CID-447512,6525-6705-7753-6423,Travellers,50000
CID-115519,2387-8302-7745-6193,Travellers,1.00E+05
CID-389844,4067-9744-4698-9346,Platinum,50000
CID-237222,3858-2773-4746-2814,Platinum,50000
CID-713352,1556-9875-3197-4565,Shoppers,50000
CID-164426,7446-6852-6831-6319,Platinum,1.00E+05
CID-263474,5263-2871-1895-5748,Travellers,50000
CID-330609,7449-2134-1304-1337,Travellers,50000
CID-13982,9955-2385-3487-3483,Platinum,1.00E+05
CID-110042,3434-9154-5717-1119,Platinum,1.00E+05
CID-188880,1226-9333-2058-3435,Travellers,50000
CID-636401,3561-9726-5633-2129,Shoppers,50000
CID-226488,4534-8028-2156-8769,Shoppers,1.00E+05
CID-929,6551-8667-1658-4664,gold,5.00E+05
CID-831912,8456-4214-1663-6487,Travellers,2.00E+05
CID-662351,8918-3608-8253-5616,Platinum,1.00E+05
CID-535779,6638-5936-8668-8783,Shoppers,1.00E+05
CID-321049,2778-1899-6615-9058,Travellers,1.00E+05
CID-454885,6077-6533-7927-2132,Platinum,1.00E+05
CID-394428,7842-6996-3731-6170,Shoppers,5.00E+05
CID-433047,2736-7367-2572-1488,Shoppers,1.00E+05
CID-831481,2263-4395-2311-4402,Platinum,1.00E+05
CID-662429,3666-6834-4401-4203,Travellers,50000
CID-664964,8371-2199-3593-2584,Platinum,2.00E+05
CID-702256,5998-7401-8608-7915,Shoppers,2.00E+05
CID-304252,4945-8673-8855-4414,Shoppers,5.00E+05
CID-188575,7312-1781-5083-3855,gold,2.00E+05
CID-625177,1868-4017-5853-9476,Shoppers,5.00E+05
CID-252291,1684-7492-6706-2389,Platinum,1.00E+05
CID-553443,2299-7660-1487-4543,Travellers,2.00E+05
CID-508725,9059-7268-9864-9352,Travellers,2.00E+05
CID-561106,2360-3823-5622-2953,Travellers,1.00E+05
CID-502539,3973-9374-1136-3889,gold,5.00E+05
CID-783902,3549-2837-5983-1710,gold,2.00E+05
CID-456963,9139-4884-3822-7723,gold,50000
CID-235450,8641-3081-2084-3430,Platinum,50000
CID-313240,4233-7892-2004-1905,Shoppers,2.00E+05
CID-326035,7713-6514-1335-1397,gold,50000
CID-370541,3946-9128-3655-8905,gold,5.00E+05
CID-574442,9884-8127-1836-1249,Platinum,5.00E+05
CID-103833,3415-3822-1065-2347,Shoppers,5.00E+05
CID-210621,7282-4002-6250-6990,Travellers,1.00E+05
CID-441423,5633-3281-2410-3442,gold,1.00E+05
CID-199765,7565-7400-4269-9060,Platinum,2.00E+05
CID-825379,2386-5670-4352-1141,Platinum,1.00E+05
CID-280538,9314-2661-9988-4064,Platinum,1.00E+05
CID-486523,8420-9389-8512-1064,Travellers,2.00E+05
CID-591245,7531-7130-1428-7738,Travellers,1.00E+05
CID-415552,5801-8218-9074-1287,Platinum,5.00E+05
CID-488996,2769-4428-4605-4446,Platinum,2.00E+05
CID-752845,2917-6641-4813-5642,gold,1.00E+05
CID-163555,8636-5887-3235-4307,Platinum,2.00E+05
CID-539578,6444-5186-1499-4567,gold,1.00E+05
CID-286022,1733-7974-3856-1562,Travellers,50000
CID-167627,4755-4370-6028-3185,Shoppers,1.00E+05
CID-65494,8555-5529-7266-3935,Shoppers,1.00E+05
CID-503073,5247-7788-1638-3578,Shoppers,50000
CID-633238,3489-6629-7277-4819,gold,2.00E+05
CID-870357,9328-5058-3176-3719,Platinum,1.00E+05
CID-389034,3334-9005-4981-6160,gold,1.00E+05
CID-404142,8698-6057-2267-2429,Platinum,5.00E+05
CID-680263,7962-5690-7143-4061,Shoppers,5.00E+05
CID-487994,1376-6800-1637-1250,Platinum,1.00E+05
CID-237742,3046-8271-8145-8663,Shoppers,50000
CID-711991,8672-7557-7180-3463,Shoppers,1.00E+05
CID-58046,2657-8424-3619-6373,gold,5.00E+05
CID-506254,1481-2940-7142-9477,Travellers,5.00E+05
CID-167805,3414-4323-7594-9606,Platinum,1.00E+05
CID-180573,4154-9951-8837-4706,Platinum,1.00E+05
CID-255754,7105-6348-3469-4189,gold,50000
CID-120346,2165-8969-3465-1047,gold,1.00E+05
CID-584090,5622-4581-6819-9100,Platinum,5.00E+05
CID-384140,9848-7237-5516-7141,Shoppers,5.00E+05
CID-840563,5625-4704-8162-7073,Shoppers,5.00E+05
CID-3351,4223-9031-6539-8496,Platinum,50000
CID-113469,1597-8529-5495-3407,Shoppers,1.00E+05
CID-182355,1999-2585-5108-1572,Shoppers,1.00E+05
CID-652845,1417-2925-2153-3495,Platinum,1.00E+05
CID-39597,5131-2666-1767-5051,Shoppers,5.00E+05
CID-678141,5119-8586-7662-6271,gold,50000
CID-376627,4675-8334-4325-3246,Platinum,2.00E+05
CID-153701,3194-3827-3645-3800,Shoppers,1.00E+05
CID-156908,4448-7588-5915-3759,gold,5.00E+05
CID-36892,3047-6836-1276-4357,Platinum,1.00E+05
CID-824882,1527-8234-7485-2441,Shoppers,1.00E+05
CID-285359,3384-5136-6254-4274,gold,1.00E+05
CID-708533,5641-7705-8982-4125,Travellers,5.00E+05
CID-564772,4465-9877-5892-3157,Shoppers,50000
CID-16989,3375-2982-9781-9161,Travellers,5.00E+05
CID-156037,7383-5832-1913-4534,Shoppers,2.00E+05
CID-134374,5109-3537-3336-4671,Shoppers,1.00E+05
CID-105293,9351-4885-9220-1604,Shoppers,50000
CID-883808,6255-8885-8876-6285,Platinum,1.00E+05
CID-636945,7683-3108-4751-3391,Shoppers,50000
CID-273353,3971-1358-5422-5159,Travellers,1.00E+05
CID-14177,8673-4572-9686-8022,Platinum,1.00E+05
CID-684527,7300-9170-6860-7641,gold,5.00E+05
CID-266386,6530-8250-1595-5921,Travellers,5.00E+05
CID-25586,1355-4195-6410-9914,Platinum,50000
CID-76778,1956-4488-1510-5664,Travellers,50000
CID-349434,5357-1329-2781-7208,Shoppers,1.00E+05
CID-630764,6303-9923-5967-1109,gold,1.00E+05
CID-888126,4595-7583-4321-3998,Shoppers,5.00E+05
CID-128315,6529-2966-6370-3824,Platinum,5.00E+05
CID-765845,8942-2047-8392-8835,gold,50000
CID-612288,2551-6894-2063-7873,Travellers,1.00E+05
CID-734857,8976-4036-6429-4767,gold,1.00E+05
CID-41996,5624-7036-1186-9806,Travellers,50000
CID-881187,7199-1454-9972-6261,Platinum,2.00E+05
CID-361000,1736-3541-1104-6401,Platinum,2.00E+05
CID-727140,3974-9184-4927-3089,Platinum,1.00E+05
CID-550271,6662-6842-5163-6371,Travellers,50000
CID-431433,5399-8600-5961-5542,Shoppers,1.00E+05
CID-369911,4893-7105-4327-8679,Travellers,1.00E+05
CID-44781,4714-3589-9304-8146,gold,50000
CID-558218,9898-4023-7592-9469,Platinum,1.00E+05
CID-652658,9732-3836-6122-2226,gold,1.00E+05
CID-664211,6049-1100-7704-1513,Travellers,50000
CID-629596,2515-1647-8854-4181,Shoppers,1.00E+05
CID-241072,6702-6433-9821-3801,Platinum,5.00E+05
CID-633231,4037-5339-1171-8795,Platinum,1.00E+05
CID-250785,4373-4400-1667-2403,Platinum,5.00E+05
CID-135127,6617-5576-3298-5346,gold,1.00E+05
CID-117197,2385-7797-7005-7632,Shoppers,50000
CID-407488,5928-5423-3551-4179,Shoppers,1.00E+05
CID-572083,3760-4327-7367-7808,gold,2.00E+05
CID-494930,3234-7215-1775-7725,Platinum,5.00E+05
CID-74596,6352-7445-1340-4577,Travellers,2.00E+05
CID-567460,7433-1949-2486-2176,Shoppers,1.00E+05
CID-348927,1466-1461-4706-1405,Platinum,50000
CID-570295,8799-1325-4176-4773,Shoppers,1.00E+05
CID-714887,2962-4501-6197-6843,Platinum,50000
CID-326008,9917-3340-6830-8602,Platinum,5.00E+05
CID-251063,5621-1988-6367-6953,gold,1.00E+05
CID-751692,4935-8767-1579-2302,Platinum,1.00E+05
CID-471677,4635-5362-2176-7252,Platinum,50000
CID-747366,9332-8912-4748-2330,Travellers,5.00E+05
CID-53081,1109-3785-6086-9343,Platinum,1.00E+05
CID-454587,8049-6037-4084-2972,gold,5.00E+05
CID-895175,4191-5409-4126-9178,Platinum,1.00E+05
CID-851059,3025-3003-5398-7311,gold,2.00E+05
CID-333932,6894-3791-6527-9333,Shoppers,5.00E+05
CID-427512,7213-5830-3853-6513,Travellers,1.00E+05
CID-314885,9352-8398-1706-1835,gold,50000
CID-102899,2015-3897-3026-7698,Shoppers,2.00E+05
CID-314558,8446-2921-6104-1753,Travellers,5.00E+05
CID-869786,1737-5654-9546-9180,gold,5.00E+05
CID-83215,3744-4941-6703-7348,Travellers,50000
CID-12535,2240-3797-2276-9691,Travellers,50000
CID-87231,6101-8754-8167-1182,Shoppers,2.00E+05
CID-208113,5816-4552-5910-7351,gold,2.00E+05
CID-486108,9895-3885-4192-1439,Platinum,5.00E+05
CID-844146,4430-8645-5147-8764,Platinum,50000
CID-852776,9423-9932-8224-9009,Shoppers,1.00E+05
CID-432803,8271-1470-3142-5595,Travellers,2.00E+05
CID-302335,7820-9065-9186-7173,Shoppers,50000
CID-542200,6165-3358-6008-1016,Travellers,2.00E+05
CID-749483,6469-2978-5293-2706,gold,1.00E+05
CID-755055,2294-9850-1506-2943,Platinum,5.00E+05
CID-725656,4307-9188-8439-5241,Shoppers,1.00E+05
CID-367044,4085-8683-9936-5148,Platinum,1.00E+05
CID-20094,5245-3468-7713-3328,Travellers,1.00E+05
CID-127393,5447-6288-5241-4471,gold,5.00E+05
CID-493915,4980-3322-5660-1815,gold,2.00E+05
CID-125848,7650-7626-6840-5012,Shoppers,5.00E+05
